TPMT	P51580	187680	7172	00983
TOPBP1	Q92547	607760	11073	03440
ZC3HAV1	Q7Z2W4	607312	56829	x
NAV2	Q8IVL1	607026	89797	x
GAREM1	Q9H706	617998	64762	x
COL14A1	Q05707	120324	7373	04974
APLF	Q8IW19	611035	200558	x
SMOC2	Q9H3U7	607223	64094	x
DEFB1	P60022	602056	1672	02010;05150
ACADSB	P45954	600301	36	00071;00280;01212;01100
IGHM	P01871	147020	x	x
FCGRT	P55899	601437	2217	x
TRDN	Q13061	603283	10345	04260;04020
RGR	P47804	600342	5995	x
KISS1	Q15726	603286	3814	04929;04080
ATP13A4	Q4VNC1	609556	84239	x
COX10	Q12887	602125	1352	00860;00190;04714;01100
TAS1R3	Q7RTX0	605865	83756	04973;04742
MYT1L	Q9UL68	613084	23040	x
MANBA	O00462	609489	4126	00511;04142
RNF213	Q63HN8	613768	57674	x
EHMT2	Q96KQ7	604599	10919	00310;04211;01100
CHAT	P28329	118490	1103	00564;04725
WDFY3	Q8IZQ1	617485	23001	x
OTOA	Q7RTW8	607038	146183	x
EPB41	P11171	130500	2035	x
BUD23	O43709	615733	114049	x
LGALS12	Q96DT0	606096	85329	x
LOXL2	Q9Y4K0	606663	4017	x
ECHS1	P30084	602292	1892	00062;00650;00410;00640;00380;00071;00280;01212;00310;01200;01100
AASS	Q9UDR5	605113	10157	00310;01100
ADGRG1	Q9Y653	604110	9289	x
AP1S1	P61966	603531	1174	04142;05170
SFXN4	Q6P4A7	615564	119559	x
ACOX1	Q15067	609751	51	00592;01040;00410;00640;00071;01212;03320;04146;01200;04024;01100
LAD1	O00515	602314	3898	x
DDX58	O95786	609631	23586	04623;04622;04064;05162;05160;05161;05164;05169;05168
CATSPER4	Q7RTX7	609121	378807	x
NOS3	P29474	163729	4846	00220;00330;04370;04933;04931;04066;04071;04611;04926;04371;04915;05418;04921;04022;04020;04151;01100
MPP6	Q9NZW5	606959	51678	x
EIF2B1	Q14232	606686	1967	03013;05168
FAH	P16930	613871	2184	00350;01100
SYTL5	Q8TDW5	x	94122	x
ABCB6	Q9NP58	605452	10058	02010
HTR3C	Q8WXA8	610121	170572	04742;04726
RGS6	P49758	603894	9628	x
PEX6	Q13608	601498	5190	04146
PET100	P0DJ07	614770	100131801	x
NLRP3	Q96P20	606416	114548	05133;04625;05135;04217;05164;04621;05130;05132;05131
SZT2	Q5T011	615463	23334	x
SULT1E1	P49888	600043	6783	00140
LOR	P23490	152445	4014	x
SLC6A17	Q9H1V8	610299	388662	x
DROSHA	Q9NRR4	608828	29102	03008;05205
EHMT1	Q9H9B1	607001	79813	00310;04211;01100
KCNQ4	P56696	603537	9132	04725
TAF15	Q92804	601574	8148	03022;05202
MRPL1	Q9BYD6	611821	65008	03010
MAP2K3	P46734	602315	5606	05014;04664;05235;04912;04750;04620;04668;05145;04935;05135;04218;05161;05169;04015;05170;05132;04714;04010
NCR3	O14931	611550	259197	04650
ALDH9A1	P49189	602733	223	00340;00053;00410;00620;00380;00071;00280;00330;00310;00561;00010;01100
PER1	O15534	602260	5187	04710;04713
NOP10	Q9NPE3	606471	55505	03008
PRICKLE1	Q96MT3	608500	144165	04310
EWSR1	Q01844	133450	2130	05202
ST14	Q9Y5Y6	606797	6768	05206
EPPK1	P58107	607553	83481	x
COQ9	O75208	612837	57017	x
CELSR1	Q9NYQ6	604523	9620	x
SLC39A13	Q96H72	608735	91252	x
CFP	P27918	300383	5199	05168
GAD1	Q99259	605363	2571	00430;00650;00410;00250;04940;04727;01100
USF1	P22415	191523	7391	x
CCDC152	Q4G0S7	x	100129792	x
TBXA2R	P21731	188070	6915	04611;04020;04080
IGF1R	P08069	147370	3480	04913;04730;04213;04520;05218;05214;01521;04211;05215;01522;04914;04066;04152;04114;04068;04140;04550;05224;04150;05225;05202;04510;05205;04015;04014;04144;04010;04151;05200
CDKN2A	P42771	600160	1029	05219;05223;04115;05218;01524;05214;05212;05220;01522;04110;04934;04218;05225;05203;05166;05163;05206;05200
RNLS	Q5VYX0	609360	55328	x
GDF15	Q99988	605312	9518	04060
NNT	Q13423	607878	23530	00760;01100
OVGP1	Q12889	603578	5016	x
SLC22A11	Q9NSA0	607097	55867	x
POLB	P06746	174760	5423	03410;05203;05166
COL17A1	Q9UMD9	113811	1308	04974
CEMIP	Q8WUJ3	608366	57214	x
BFSP2	Q13515	603212	8419	x
RPS19	P39019	603474	6223	03010
TEX9	Q8N6V9	x	374618	x
IMPG2	Q9BZV3	607056	50939	x
PASK	Q96RG2	607505	23178	x
LRTOMT	Q8WZ04	612414	220074	00350;00140;04728;01100
CD96	P40200	606037	10225	x
ACAN	P16112	155760	176	x
LIPN	Q5VXI9	613924	643418	x
EPHB2	P29323	600997	2048	04360
VSX1	Q9NZR4	605020	30813	x
PPP2R2B	Q00005	604325	5521	03015;05142;04071;04152;04728;04261;04390;05160;04530;05165;04151
NCAPD2	Q15021	615638	9918	x
CTTNBP2	Q8WZ74	609772	83992	x
GLI3	P10071	165240	2737	04340;05217;04024;05200
MST1R	Q04912	600168	4486	x
PAK5	Q9P286	608038	57144	05211;04012;04660;04360;04510;05170;04810;04014
DOCK8	Q8NF50	611432	81704	x
IL4I1	Q96RQ9	609742	259307	00400;00360;00250;00350;00380;00280;00270;01100
CSTA	P01040	184600	1475	x
TRRAP	Q9Y4A5	603015	8295	05166
NOTCH1	P46531	190198	4851	05020;04330;04658;01522;04919;05224;05206;05165;05200
DPCD	Q9BVM2	616467	25911	x
MUM1	x	x	x	x
HMGCL	P35914	613898	3155	00072;00650;00280;04146;01100
PLA2G4A	P47712	600522	5321	00592;00591;00565;04913;04370;04730;00590;04664;04666;04912;00564;05231;04750;04724;04726;04611;04270;04072;04921;04217;04014;04010;01100
ACSM3	Q53FZ2	145505	6296	00650;01100
LFNG	Q8NES3	602576	3955	00514;04330;05165
POLR1D	P0DPB5	613715	x	x
FBH1	Q8NFZ0	607222	84893	x
GSTA5	Q7RTV2	607605	221357	00480;00982;01524;00980;00983;05204;05418;05225;05200;01100
SRPX	P78539	300187	8406	x
NSUN7	Q8NE18	617185	79730	x
NCOA1	Q15788	602691	8648	04919;04915;05224;05200
BTD	P43251	609019	686	00780;04977;01100
GIPC3	Q8TF64	608792	126326	x
TIAL1	Q01085	603413	7073	x
DLEC1	Q9Y238	604050	9940	x
PLA2G2A	P14555	172411	5320	00592;00591;04975;00565;00590;00564;04972;04270;04014;01100
CYP4V2	Q6ZWL3	608614	285440	x
PTK2B	Q14289	601212	2185	04912;04670;05135;04650;04072;05161;04062;04020;05170;05163
HPSE2	Q8WWQ2	613469	60495	00531;05205;01100
TP53	P04637	191170	7157	05216;04216;05219;05014;05213;05217;04137;05223;05230;04115;05218;01524;05214;05212;05220;05210;04211;05222;05215;01522;04071;04722;04919;04110;04210;05162;05418;05224;05226;05160;04218;04310;05161;05225;05167;05202;05016;05169;05203;05205;05166;05163;05131;04010;05206;05165;04151;05168;05200
SLC6A19	Q695T7	608893	340024	04978;04974
EPAS1	Q99814	603349	2034	05211;05200
MRPL51	Q4U2R6	611855	51258	x
KYNU	Q16719	605197	8942	00380;01100
GM2A	P17900	613109	2760	04142
PSORS1C1	Q9UIG5	613525	170679	x
CLCA1	A8K7I4	603906	1179	04924;04972
SLC7A10	Q9NS82	607959	56301	x
MBL2	P11226	154545	4153	04610;05150;04145
LMNB2	Q03252	150341	84823	04210
CYP24A1	Q07973	126065	1591	00100;04928;05206;01100
POP1	Q99575	602486	10940	03008;03013
TDP1	Q9NUW8	607198	55775	x
BIN1	O00499	601248	274	04666;04144
NDUFS7	O75251	601825	374291	00190;05012;04723;04932;05010;05016;04714;01100
TAPBPL	Q9BX59	607081	55080	x
GUCY2D	Q02846	600179	3000	04744;00230;04740;01100
IL2RA	P01589	147730	3559	04658;04640;04061;04659;05162;04630;05166;04144;04060;04151;05200
IFT172	Q9UG01	607386	26160	x
SSH1	Q8WYL5	606778	54434	04360;04810
AFF3	P51826	601464	3899	x
ACTN4	O43707	604638	81	04520;05146;04670;05322;04530;04510;05203;04810;05131
KLF7	O75840	604865	8609	x
NFKB1	P19838	164011	4790	01523;05030;05134;04623;05321;05221;04920;04622;04917;05120;05133;05212;05220;05140;04662;04211;05235;04658;05222;04657;05215;04933;04064;05142;05146;04620;04625;04660;04659;04931;04066;04668;05145;04071;04722;05135;04380;04926;04210;05162;05418;04932;05160;04218;05161;05164;05152;04621;05167;05202;04062;05169;05203;05130;05170;05132;04024;05166;05163;04014;05131;04010;05206;05165;04151;05168;05200
RNF135	Q8IUD6	611358	84282	x
HADH	Q16836	601609	3033	00062;00650;00380;00071;00280;01212;00310;01100
GSPT2	Q8IYD1	300418	23708	03015
ACTN3	Q08043	102574	89	05412
RPS10	P46783	603632	6204	03010
C15orf65	H3BRN8	x	145788	x
PRG4	Q92954	604283	10216	x
NRXN2	P58401	600566	x	x
KRT6C	P48668	612315	286887	x
HHAT	Q5VTY9	605743	55733	x
SAMHD1	Q9Y3Z3	606754	25939	05170
FHL1	Q13642	300163	2273	04630
NAT1	P18440	108345	9	00232;00983;05204;01100
WRN	Q14191	604611	7486	x
GPD1L	Q8N335	611778	23171	00564
RPSA	P08865	150370	3921	03010
SLC1A3	P43003	600111	6507	04721;04724
PLOD2	O00469	601865	5352	00310;01100
ZEB2	O60315	605802	9839	05206
G6PC3	Q9BUM1	611045	92579	00052;00500;04973;00010;04920;04922;04931;04152;04068;04910;04151;01100
CAT	P04040	115500	847	00630;00380;05014;04213;04146;04211;01200;04068;01100
GLYCTK	Q8IVS8	610516	132158	00030;00630;00260;00561;01200;01100
TSEN34	Q9BSV6	608754	79042	x
TUBB2B	Q9BVA1	612850	347733	04540;04145;05130
ATG7	O95352	608760	10533	04136;04216;04140
WDR13	Q9H1Z4	300512	64743	x
HLA-DRB5	Q30154	604776	3127	05310;05330;05332;04940;04672;05320;05416;05321;05140;04612;04658;05323;05150;04640;04659;05145;05322;04514;04145;05164;05152;05169;05166;05168
TMEM127	O75204	613403	55654	x
IL7R	P16871	146661	3575	05340;04640;04068;04630;04060;04151;05200
JMJD1C	Q15652	604503	221037	05202
YARS2	Q9Y2Z4	610957	51067	00970
PBLD	P30039	612189	64081	x
GJD2	Q9UKL4	607058	57369	04540
CEP89	Q96ST8	615470	84902	x
TMEM43	Q9BTV4	612048	79188	x
SLC22A1	O15245	602607	6580	04976;05231
TMEM9	Q9P0T7	616877	252839	x
EXT1	Q16394	608177	2131	00534;01100
FUZ	Q9BT04	610622	80199	x
SOX5	P35711	604975	6660	x
FEN1	P39748	600393	2237	03450;03410;03030
ACSL4	O60488	300157	2182	00061;04216;00071;01212;04920;03320;04146;04714;01100
SNRNP200	O75643	601664	23020	03040
CNR2	P34972	605051	1269	04080
NRG3	P56975	605533	10718	04012
CAPN5	O15484	602537	726	x
ETS1	P14921	164720	2113	05211;04218;05166;04014;05200
RAB29	O14966	603949	8934	x
APCDD1	Q8J025	607479	147495	x
RBPJ	Q06330	147183	3516	04330;04658;05017;05169;05203;05165
PIBF1	Q8WXW3	607532	10464	x
RERGL	Q9H628	x	79785	x
ACVRL1	P37023	601284	94	04060
NDOR1	Q9UHB4	606073	27158	x
INPP4A	Q96PE3	600916	3631	00562;04070;01100
IL1RL1	Q01638	601203	9173	04060
MEFV	O15553	608107	4210	05135;04621
IFI30	P13284	604664	10437	04612
SNCAIP	Q9Y6H5	603779	9627	05012
PPP1R3C	Q9UQK1	602999	5507	04931;04910
PKN3	Q6P5Z2	610714	29941	04151
GRHL2	Q6ISB3	608576	79977	x
BSND	Q8WZ55	606412	7809	x
NET1	Q7Z628	606450	10276	x
IL6R	P08887	147880	3570	01521;04640;04061;04659;04066;04932;04630;05163;04060;04151;05200
AKR1D1	P51857	604741	6718	00120;00140;01100
C1GALT1C1	Q96EU7	300611	29071	00512;00514;01100
GPC4	O75487	300168	2239	04310
SLC22A4	Q9H015	604190	6583	05231
PDLIM3	Q53GG5	605889	27295	x
CCBE1	Q6UXH8	612753	147372	x
IRF8	Q02556	601565	3394	05133
CRYGD	P07320	123690	1421	x
SDCCAG8	Q86SQ7	613524	10806	x
PCDH18	Q9HCL0	608287	54510	x
ALDH18A1	P54886	138250	5832	00330;01230;01100
EYS	Q5T1H1	612424	346007	x
AKR1C2	P52895	600450	1646	00140;05204
NDUFC1	O43677	603844	4717	00190;05012;04723;04932;05010;05016;04714;01100
FIGNL1	Q6PIW4	615383	63979	x
LRMDA	Q9H2I8	614537	83938	x
CDH5	P33151	601120	1003	04670;05418;04514
APBB3	O95704	602711	10307	x
TIRAP	P58753	606252	114609	05133;05235;04064;04620;05161;05152;05130;05132
CMA1	P23946	118938	1215	04614
OAS2	P29728	603350	4939	05162;05160;05164;04621;05169;05168
ATP10A	O60312	605855	57194	x
KIAA0319	Q5VV43	609269	9856	x
HLX	Q14774	142995	3142	x
DMRT2	Q9Y5R5	604935	10655	x
GP2	P55259	602977	2813	x
USB1	Q9BQ65	613276	79650	x
CSGALNACT1	Q8TDX6	616615	55790	00532;01100
MED13L	Q71F56	608771	23389	04919
RYR3	Q15413	180903	6263	04970;04713;04371;04921;05010;04020
COQ2	Q96H96	609825	x	x
SLC25A13	Q9UJS0	603859	10165	x
C6orf15	Q6UXA7	611401	29113	x
HBEGF	Q99075	126150	1839	05219;05120;04012;04912;01522;04928;04915;05205
PTGDS	P41222	176803	5730	00590;01100
SGCD	Q92629	601411	6444	05416;05412;05410;05414
IGHMBP2	P38935	600502	3508	x
MSRB3	Q8IXL7	613719	253827	x
SARM1	Q6SZW1	607732	23098	x
CR1	P17927	120620	1378	05144;05134;05140;04610;04640;05152
GHRL	Q9UBU3	605353	51738	04935;04024;04080
RAD51B	O15315	602948	5890	03440
GSPT1	P15170	139259	2935	03015
APAF1	O14727	602233	317	04215;05014;05134;04115;01524;05222;04210;05162;05012;05160;05161;05164;05010;05152;05016;05169;05168;05200
SYTL3	Q4VX76	x	94120	x
SEZ6L2	Q6UXD5	616667	26470	x
SPG7	Q9UQ90	602783	6687	x
CBR3	O75828	603608	874	00590;00980;01100
CA2	P00918	611492	760	00910;04964;04966;04976;04971;04972;01100
IDS	P22304	300823	3423	00531;04142;01100
APOBEC3H	Q6NTF7	610976	164668	05170
TNFSF4	P23510	603594	7292	04060
SULT1C4	O75897	608357	27233	x
RASGRP2	Q7LDG7	605577	10235	04611;04062;04015;04014;04010;05200
SMAD6	O43541	602931	4091	04350
CYP1A1	P04798	108330	1543	00380;04913;00140;00830;00980;05204;01100
ATP2A1	O14983	108730	487	05412;04260;05410;05414;05017;04972;04919;04261;04022;05010;04020;04024
GSTM4	Q03013	138333	2948	00480;00982;01524;00980;00983;05204;05418;05225;05200;01100
IL10RA	Q13651	146933	3587	04061;05145;04630;05152;05163;04060
SNRPN	P63162	182279	x	x
SLC13A2	Q13183	604148	9058	x
NDUFA3	O95167	603832	4696	00190;05012;04723;04932;05010;05016;04714;01100
HOGA1	Q86XE5	613597	112817	00630;00330;01100
ERBB3	P21860	190151	2065	01521;04012;04020;05205;04010;05206;04151
AOC1	P19801	104610	26	00340;00380;00330;01100
IRAK3	Q9Y616	604459	11213	04722
MLYCD	O95822	606761	23417	00410;00640;04146;04152;01100
NOS1	P29475	163731	4842	00220;00330;05014;04730;04970;04713;04926;04371;04145;05010;04020;01100
ACVR1	Q04771	102576	90	04350;05418;04550;04060
SRGAP3	O43295	606525	9901	04360
SERPINE1	P05121	173360	5054	04115;04610;04933;05142;04066;04371;04390;04218
MYO7A	Q13402	276903	4647	x
RGMA	Q96B86	607362	56963	04350;04360
HDLBP	Q00341	142695	3069	x
H6PD	O95479	138090	9563	00030;01200;01100
WFS1	O76024	606201	7466	04141
TOP1MT	Q969P6	606387	116447	x
LIG1	P18858	126391	3978	03430;03410;03030;03420
MUC2	Q02817	158370	x	x
RETREG1	Q9H6L5	613114	54463	x
DBH	P09172	609312	1621	00350;01100
LPAR1	Q92633	602282	1902	04540;04072;05130;04015;04810;04080;04151;05200
CUTC	Q9NTM9	610101	51076	x
RAPGEF1	Q13905	600303	2889	05211;04722;04910;04510;04015
EIF2B2	P49770	606454	8892	03013;05168
TRIM72	Q6ZMU5	613288	493829	x
BCAT2	O15382	113530	587	00290;01210;00770;00280;00270;01230;01100
FOLH1	Q04609	600934	2346	04977;00250;01100
SMARCAL1	Q9NZC9	606622	50485	x
RRM1	P23921	180410	6240	00480;00240;00983;00230;01100
LTA	P01374	153440	4049	04940;04061;04064;04668;05166;04060;05168
ADA2	Q9NZK5	607575	51816	00230;01100
C1GALT1	Q9NS00	610555	56913	00512;00514;01100
TALDO1	P37837	602063	6888	00030;01230;01200;01100
SCRIB	Q14160	607733	23513	04390;04530;05203;05165
CYP46A1	Q9Y6A2	604087	10858	00120
H19	x	103280	x	x
KDM4C	Q9H3R0	605469	23081	x
HABP2	Q14520	603924	3026	x
DCLK1	O15075	604742	9201	x
SYN1	P17600	313440	6853	x
VWF	P04275	613160	7450	04610;04512;04611;04510;05165;04151
STK33	Q9BYT3	607670	65975	x
BICC1	Q9H694	614295	80114	x
BRCA2	P51587	600185	675	03440;03460;05212;05224;05200
CYP3A4	P08684	124010	1576	00591;00140;00830;00982;04976;00980;00983;05204;01100
DOK7	Q18PE1	610285	285489	x
GNAO1	P09471	139311	2775	04730;04727;05032;04713;04916;05142;04725;05145;04724;04726;04926;04728;04915;04723;04921;05034;04015;05170;05163
GLMN	Q92990	601749	11146	05131
TMEM185A	Q8NFB2	300031	84548	x
SLC5A7	Q9GZV3	608761	60482	05231;04725
ACADS	P16219	606885	35	00650;00410;00640;00071;00280;01212;01200;01100
CDK7	P50613	601955	1022	03022;03420;04110
LMF1	Q96S06	611761	64788	x
ABCA12	Q86UK0	607800	26154	02010
CLCN1	P35523	118425	1180	x
SULT2A1	Q06520	125263	6822	04976;00980;05204
CCDC22	O60826	300859	28952	x
HOXA3	O43365	142954	3200	x
COX4I2	Q96KJ9	607976	84701	04260;00190;05012;04932;05010;05016;04714;01100
TCTE3	Q8IZS6	186977	6991	x
WASHC4	Q2M389	615748	23325	04144
CRYL1	Q9Y2S2	609877	51084	00040;01100
XYLT2	Q9H1B5	608125	64132	00532;00534;01100
CA8	P35219	114815	767	00910;01100
RAB28	P51157	612994	9364	x
DCC	P43146	120470	1630	05210;04360;05200
PIP4K2A	P48426	603140	5305	00562;04070;04810;01100
LTN1	O94822	613083	26046	x
THBS4	P35443	600715	7060	05144;04512;04145;04510;05165;04151
FMO2	Q99518	603955	2327	00982
CCRL2	O00421	608379	9034	x
BBS9	Q3SYG4	607968	27241	x
PCOLCE	Q15113	600270	5118	x
SF1	Q15637	601516	7536	x
JAK3	P52333	600173	3718	05340;05223;04658;04659;05162;04550;04217;04630;05161;04062;05169;05203;05166;04151;05200
MED12L	Q86YW9	611318	116931	04919
RAD54L	Q92698	603615	8438	03440
TG	P01266	188450	7038	05320;04918
AK1	P00568	103000	203	00730;00230;01100
PGAP3	Q96FM1	611801	93210	x
ACE	P12821	106180	1636	04614;04924;05410;05142
EIF2S3	P41091	300161	1968	03013
TMLHE	Q9NVH6	300777	55217	00310;01100
AGO2	Q9UKV8	606229	27161	x
FOXK2	Q01167	147685	3607	x
CPE	P16870	114855	1363	04940
EPX	P11678	131399	8288	05310
NIPSNAP3A	Q9UFN0	608871	25934	x
SLC8A1	P32418	182305	6546	04961;04978;05412;04260;05410;04974;05414;04371;04261;04022;04020;04740
AKAP3	O75969	604689	10566	x
GABRG2	P18507	137164	2566	05033;04727;05032;04723;04080
PDE4D	Q08499	600129	5144	05032;04928;00230;04024;01100
NDUFA5	Q16718	601677	4698	00190;05012;04723;04932;05010;05016;04714;01100
C6	P13671	217050	729	05020;04610;05322
TGM6	O95932	613900	343641	x
POLRMT	O00411	601778	5442	x
KIAA1614	Q5VZ46	x	57710	x
WIPF1	O43516	602357	7456	05135;05130;04144
TTLL11	Q8NHH1	x	158135	x
