MUC5B	Q9HC84	600770	727897	04970;04657
POP1	Q99575	602486	10940	03008;03013
IGFBP3	P17936	146732	3486	04115;04935;04218;05202
HFE	Q30201	613609	3077	x
PPARD	Q03181	600409	5467	05221;03320;04310;05200
DNAJA4	Q8WW22	x	55466	x
GLRA1	P23415	138491	2741	04080
DMBT1	Q9UGM3	601969	1755	04970
CTNND1	O60716	601045	1500	04520;04670;04015
IL16	Q14005	603035	3603	04060
ATPAF2	Q8N5M1	608918	91647	x
MS4A3	Q96HJ5	606498	932	x
TRPV4	Q9HBA0	605427	59341	04750;05418;04218
TLK1	Q9UKI8	608438	9874	x
FUT2	Q10981	182100	2524	00603;00601;01100
TCF4	P15884	602272	6925	x
MAPT	P10636	157140	4137	05010;04010
CEP135	Q66GS9	611423	9662	x
LYST	Q99698	606897	1130	x
TBL1X	O60907	300196	6907	04310
CNTN6	Q9UQ52	607220	27255	x
TANC2	Q9HCD6	615047	26115	x
ADCY9	O60503	603302	115	04962;05110;04913;04961;04923;04213;04927;04976;04918;04971;04911;04540;04211;04727;04970;05032;04912;05414;04713;01522;04925;04914;04750;04916;04972;04928;04725;04724;04935;04611;04114;04926;00230;04270;04371;04915;04072;04723;04261;04921;04934;04022;04062;04020;04015;04024;05166;05163;04714;05200;01100
LTA	P01374	153440	4049	04940;04061;04064;04668;05166;04060;05168
LRCH1	Q9Y2L9	610368	23143	x
COL6A3	P12111	120250	1293	04512;04974;04510;05165;04151
PLEKHM1	Q9Y4G2	611466	9842	05132
ABCG1	P45844	603076	9619	02010
CCDC14	Q49A88	617147	64770	x
HADHA	P40939	600890	3030	00062;00650;00410;00640;00380;00071;00280;01212;00310;01200;01100
FKTN	O75072	607440	2218	00515;01100
SIGLEC12	Q96PQ1	606094	89858	x
PLCD1	P51178	602142	5333	00562;04070;04933;04919;04020;05131;01100
SRPX2	O60687	300642	27286	x
B9D1	Q9UPM9	614144	27077	x
NDUFB7	P17568	603842	4713	00190;05012;04723;04932;05010;05016;04714;01100
CCDC8	Q9H0W5	614145	83987	x
TOP1MT	Q969P6	606387	116447	x
CDKN1B	P46527	600778	1027	05220;04012;05222;05215;01522;04933;04066;04110;04068;05162;05226;04934;05202;05169;05203;05206;05165;04151;05200
NPPB	P16860	600295	4879	04270;04022;04714
MUC13	Q9H3R2	612181	56667	x
HADHB	P55084	143450	3032	00062;00071;00280;01212;01100
LIFR	P42702	151443	3977	04550;04630;04060
HPS3	Q969F9	606118	84343	x
KRT6C	P48668	612315	286887	x
PROP1	O75360	601538	5626	x
IFRD1	O00458	603502	3475	x
PER3	P56645	603427	8863	04710;04713
RUBCN	Q92622	613516	9711	04140
PSEN2	P49810	600759	5664	04330;04722;05010
SARDH	Q9UL12	604455	1757	00260;01100
ELOVL4	Q9GZR5	605512	6785	00062;01040;01212;01100
GRIK2	Q13002	138244	2898	04724;04080
IGFBP1	P08833	146730	3484	x
PGR	P06401	607311	5241	04914;04114;04915;05224
VPREB1	P12018	605141	7441	x
DSTYK	Q6XUX3	612666	25778	x
PDE3B	Q13370	602047	5140	04923;04924;05032;04914;04922;00230;04371;04910;04022;04024;01100
TYMS	P04818	188350	7298	00670;01523;00240;01100
MAP7D3	Q8IWC1	300930	79649	x
KCNS1	Q96KK3	602905	3787	x
ALDH1L2	Q3SY69	613584	160428	00670
TEK	Q02763	600221	7010	05323;04066;04015;04014;04010;04151
POLR3D	P05423	187280	661	03020;04623
MGAM	O43451	154360	8972	00052;00500;04973;01100
AMN	Q9BXJ7	605799	81693	x
NTRK3	Q16288	191316	4916	05230;04722
AGBL4	Q5VU57	616476	84871	x
HCFC1	P51610	300019	3054	05168
PSMC3IP	Q9P2W1	608665	29893	x
NFKBIA	P25963	164008	4792	05134;04623;04920;04622;05120;05220;05140;04662;05235;04658;05222;04657;05215;04064;05142;04620;04625;04660;04659;04931;04668;05145;04722;05135;04380;04926;04210;05162;05160;05161;05164;04621;05167;04062;05169;05203;05130;05170;05132;04024;05166;05163;05131;05168;05200
ACHE	P22303	100740	43	00564;04725
WNT5B	Q9H1J7	606361	81029	05217;04916;04550;05224;05226;04150;04390;04934;04310;05225;04360;05205;05165;05200
MTNR1A	P48039	600665	4543	04713;04080
ATP7A	Q04656	300011	538	04978;01524
SLC25A5	P05141	300150	292	05012;04218;04217;04022;05164;04020;05016;05166
CD38	P28907	107270	952	00760;04970;04640;04972;04921;04020;01100
TRIB3	Q96RU7	607898	57761	04931
CCDC39	Q9UFE4	613798	339829	x
BFSP2	Q13515	603212	8419	x
COL6A4P2	x	616612	x	x
SIM1	P81133	603128	6492	x
BRCA2	P51587	600185	675	03440;03460;05212;05224;05200
GPX3	P22352	138321	2878	00480;05014;00590;04918;05016;01100
LAMA2	P24043	156225	3908	05416;05412;04512;05410;05222;05414;05146;05145;04510;05165;04151;05200
CSNK2A2	P19784	115442	1459	04137;04520;05235;04064;03008;05162;04310
GORAB	Q5T7V8	607983	92344	04115
FAT4	Q6V0I7	612411	79633	04392
TOPORS	Q9NS56	609507	10210	x
PHB	P35232	176705	5245	x
SIGLEC16	A6NMB1	x	x	x
MTOR	P42345	601231	2475	04136;04930;04213;05221;04920;05230;05214;05212;01521;04012;05210;04211;05235;05215;01522;05017;05231;04659;04931;04066;04919;04935;04152;04140;04371;04910;05224;04072;05226;04150;04218;04630;05225;05167;05205;05170;05163;04714;05131;05206;05165;04151;05168;05200
CR2	P20023	120650	1380	04662;04610;04640;05169
CCDC152	Q4G0S7	x	100129792	x
CD226	Q15762	605397	10666	04514
CYP51A1	Q16850	601637	1595	00100;01100
KRT1	P04264	139350	3848	x
TENM4	Q6N022	610084	26011	x
SLCO1A2	P46721	602883	6579	04976
GTF2IRD1	Q9UHL9	604318	9569	03022;04022
PKD2	Q13563	173910	5311	x
PDHX	O00330	608769	8050	01100
GAK	O14976	602052	2580	x
WDR34	Q96EX3	613363	89891	x
WDFY4	Q6ZS81	613316	57705	x
THOC2	Q8NI27	300395	57187	03040;03013
ADCY3	O60266	600291	109	04962;05110;04913;04923;04213;04927;04976;04918;04971;04911;04540;04211;04727;04970;05032;04912;05414;04713;01522;04925;04914;04750;04916;04972;04928;04725;04724;04935;04611;04114;04926;00230;04270;04371;04915;04072;04723;04261;04921;04934;04022;04062;04020;04015;04024;05166;05163;04714;04740;05200;01100
UTRN	P46939	128240	7402	x
MUT	x	x	x	x
ERCC5	P28715	133530	2073	03420
GFPT1	Q06210	138292	2673	00250;00520;04931;01100
MBD1	Q9UIS9	156535	4152	x
ARMC4	Q5T2S8	615408	55130	x
CBX2	Q14781	602770	84733	x
ETFB	P38117	130410	2109	x
ERLIN2	O94905	611605	11160	x
LAMA5	O15230	601033	3911	04512;05222;05146;05145;04510;05165;04151;05200
HCP5	Q6MZN7	604676	x	x
XIAP	P98170	300079	331	04215;01524;05222;04064;05145;04120;04210;04217;04621;04510;05166;05200
NDUFA4	O00483	603833	4697	00190;05012;04723;04932;05010;05016;04714;01100
PLEC	Q15149	601282	5339	x
MYLK	Q15746	600922	4638	04971;04611;04270;04371;04921;04022;04020;04510;04810
CARTPT	Q16568	602606	9607	x
PIK3CA	P42336	171834	5290	04960;04930;04973;04923;05213;04370;04213;04929;05223;05221;04664;05211;05230;04917;05218;01524;05100;00562;05214;05212;05220;01521;04662;04012;05210;04211;05235;05222;04666;05215;01522;05017;05231;04070;04914;04750;04933;05142;05146;04620;04625;04660;04931;04066;04668;04670;04725;04071;04722;04919;04935;04152;05135;04611;04380;04926;04068;04650;04210;04140;04910;04915;05162;05418;04550;05224;04072;04932;05226;04150;05160;04218;04630;05161;05225;05164;04360;05167;04062;04510;05169;05203;05205;04015;05170;04810;04024;05166;05163;04014;05131;05206;05165;04151;05168;05200;01100
SLC22A2	O15244	602608	6582	05231
SPAG1	Q07617	603395	6674	x
FRZB	Q92765	605083	2487	x
CYP4F12	Q9HCS2	611485	66002	x
SRGAP3	O43295	606525	9901	04360
MYO9B	Q13459	602129	4650	x
TBXT	O15178	601397	6862	x
NMU	P48645	605103	10874	04080
RIPK3	Q9Y572	605817	11035	04623;04668;04217;04621;05132
SRA1	Q9HD15	603819	10011	x
GRIN3A	Q8TCU5	606650	116443	05033;05030;05031;05017;04724;05034;04024;04080
GTF2H1	P32780	189972	2965	03022;03420;05203
MGMT	P16455	156569	4255	x
PDLIM5	Q96HC4	605904	10611	x
RB1CC1	Q8TDY2	606837	9821	04211;05017;04140
HIVEP2	P31629	143054	3097	x
XPC	Q01831	613208	7508	03420
RBPJ	Q06330	147183	3516	04330;04658;05017;05169;05203;05165
NDUFB8	O95169	602140	4714	00190;05012;04723;04932;05010;05016;04714;01100
SNRPN	P63162	182279	x	x
PLIN4	Q96Q06	613247	x	x
GYPA	P02724	617922	2993	05144;04640
NCOA1	Q15788	602691	8648	04919;04915;05224;05200
GGA3	Q9NZ52	606006	23163	04142
CDC73	Q6P1J9	607393	79577	x
AXIN2	Q9Y2T1	604025	8313	05213;05217;05210;04550;05224;05226;04390;04934;04310;05225;05165;05200
NPR3	P17342	108962	4883	x
STAT6	P42226	601512	6778	05321;04658;04659;04217;04630;05161;05200
MSR1	P21757	153622	4481	04145
ACE	P12821	106180	1636	04614;04924;05410;05142
PMPCA	Q10713	613036	23203	x
NLRP7	Q8WX94	609661	199713	04621
TSFM	P43897	604723	10102	x
ELF4	Q99607	300775	2000	x
NEK1	Q96PY6	604588	4750	x
GLI3	P10071	165240	2737	04340;05217;04024;05200
KALRN	O60229	604605	8997	x
MSX1	P28360	142983	4487	05166
NR3C2	P08235	600983	4306	04960
MYO1G	B0I1T2	600642	64005	05130
TMPRSS15	P98073	606635	5651	x
ERMAP	Q96PL5	609017	114625	x
SNCAIP	Q9Y6H5	603779	9627	05012
PEX6	Q13608	601498	5190	04146
PTPN13	Q12923	600267	5783	04210
UQCRB	P14927	191330	7381	04260;00190;05012;04932;05010;05016;04714;01100
MTUS1	Q9ULD2	609589	57509	x
CES1	P23141	114835	1066	00983
GAN	Q9H2C0	605379	8139	x
POLE	Q07864	174762	5426	03410;03030;03420
ART3	Q13508	603086	419	x
YAP1	P46937	606608	10413	04392;04390
ATXN3L	Q9H3M9	300920	92552	05017;04141
STX16	O14662	603666	8675	04130
PDE6C	P51160	600827	5146	00230;01100
SEZ6L2	Q6UXD5	616667	26470	x
SSUH2	Q9Y2M2	617479	51066	x
FZD9	O00144	601766	8326	05217;04916;04550;05224;05226;04150;04390;04934;04310;05225;05205;05165;05200
GABRD	O14764	137163	2563	05033;04727;05032;04723;04080
SQSTM1	Q13501	601530	8878	04137;04380;04140;05418;04218;04217;05131
BTN1A1	Q13410	601610	696	x
LY96	Q9Y6Y9	605243	23643	05133;04064;04620;05145;05132
GABRA5	P31644	137142	2558	05033;04742;04727;05032;04723;04080
HDAC4	P56524	605314	9759	04371;05034;05203;05206
PARK7	Q99497	602533	11315	05012
OTC	P00480	300461	5009	00220;01230;01100
PTH1R	Q03431	168468	5745	04961;04928;04080
RASSF4	Q9H2L5	610559	83937	04392
SERTAD1	Q9UHV2	617850	29950	x
GYPC	P04921	110750	2995	05144
KCNJ11	Q14654	600937	3767	04930;04929;04911
ALX4	Q9H161	605420	60529	x
LRP4	O75096	604270	4038	x
PVR	P15151	173850	5817	04514
AFF2	P51816	300806	2334	x
HIP1	O00291	601767	3092	05016
LIPT1	Q9Y234	610284	51601	00785;01100
HAGH	Q16775	138760	3029	00620;01100
PTGS2	P35354	600262	5743	04913;04923;04370;00590;05140;05204;05222;04657;04064;04625;04668;04726;04723;04921;05167;05163;05206;05165;05200;01100
TFP1	x	x	x	x
CRYAA	P02489	123580	1409	04141
RNASEH2B	Q5TBB1	610326	79621	03030
ELN	P15502	130160	2006	04974
CASQ2	O14958	114251	845	04260;04020
PHEX	P78562	300550	5251	x
TLN1	Q9Y490	186745	7094	04611;04510;04015;05166;05131
CHRDL1	Q9BU40	300350	91851	x
LLGL1	Q15334	600966	3996	04390;04530;05165
SNX19	Q92543	x	399979	x
UPF3B	Q9BZI7	300298	65109	03015;03013
FAM8A1	Q9UBU6	x	51439	x
MYHAS	x	x	x	x
PER2	O15055	603426	8864	04710;05221;04713;05202
BSND	Q8WZ55	606412	7809	x
RFX2	P48378	142765	5990	x
FREM1	Q5H8C1	608944	158326	04512
TXNRD2	Q9NNW7	606448	10587	00450;05225;05200
ANTXR2	P58335	608041	118429	04621
KIR2DL3	P43628	604938	3804	05332;04612;04650;04218
CA6	P23280	114780	765	00910;01100
EGLN1	Q9GZT9	606425	54583	05211;04066;05200
COLQ	Q9Y215	603033	8292	x
NRXN2	P58401	600566	x	x
LRRK1	Q38SD2	610986	79705	x
AGT	P01019	106150	183	04614;04927;04924;05410;05414;04925;04933;04931;04270;04072;04261;04934;04080;05200
GRXCR1	A8MXD5	613283	389207	x
CYP3A4	P08684	124010	1576	00591;00140;00830;00982;04976;00980;00983;05204;01100
NLRP12	P59046	609648	91662	04621
HSD17B3	P37058	605573	3293	00140;01100
NEGR1	Q7Z3B1	613173	257194	04514
FGF2	P09038	134920	2247	05218;01521;04550;05224;05226;05167;05205;04015;04810;04014;04010;04151;05200
CLCN2	P51788	600570	1181	04978
ABCA7	Q8IZY2	605414	10347	02010
EBNA1BP2	Q99848	614443	10969	x
SLC41A1	Q8IVJ1	610801	254428	x
ATP2B2	Q01814	108733	491	04961;04978;04970;04925;04972;04261;04022;04020;04024
GNB3	P16520	139130	2784	04742;04727;05032;04713;04725;04724;04726;04926;04728;04371;04723;05034;05167;04062;05170;05163;04014;04151;05200
ADRA2B	P18089	104260	151	04022;04080
DUOX1	Q9NRD9	606758	53905	x
CYP17A1	P05093	609300	1586	04913;00140;04927;04917;04934;01100
ZPBP2	Q6X784	608499	124626	x
SCNN1B	P51168	600760	6338	04960;04742
CHD7	Q9P2D1	608892	55636	x
OPCML	Q14982	600632	4978	x
RASSF1	Q9NS23	605082	11186	04392;05219;05223;04390;04014;05206;05200
MYO7A	Q13402	276903	4647	x
CTCF	P49711	604167	10664	x
SCRIB	Q14160	607733	23513	04390;04530;05203;05165
OPRL1	P41146	602548	4987	04080
GGH	Q92820	601509	8836	00790;01523
LDLRAD2	Q5SZI1	x	401944	x
HS1BP3	Q53T59	609359	64342	x
RYK	P34925	600524	6259	04310;04360
NDUFS7	O75251	601825	374291	00190;05012;04723;04932;05010;05016;04714;01100
PIGR	P01833	173880	5284	04672
PIGA	P37287	311770	5277	00563;01100
NOTCH4	Q99466	164951	4855	04330;01522;04919;05224;05206;05165;05200
SLC13A2	Q13183	604148	9058	x
CPLANE1	Q9H799	614571	65250	x
EPHX1	P07099	132810	2052	04976;00980;05204
MTR	Q99707	156570	4548	00450;00670;00270;01230;01100
HSD17B2	P37059	109685	3294	04913;00140;01100
USF1	P22415	191523	7391	x
CNGB1	Q14028	600724	1258	04744;04022;04024;04740
PLG	P00747	173350	5340	04610;05150;05164;04080
CA8	P35219	114815	767	00910;01100
TENM3	Q9P273	610083	55714	x
COL5A2	P05997	120190	1290	04974
CHFR	Q96EP1	605209	55743	x
FN3K	Q9H479	608425	64122	x
COX7A2	P14406	123996	1347	04260;00190;05012;04932;05010;05016;04714;01100
HTR3C	Q8WXA8	610121	170572	04742;04726
VLDLR	P98155	192977	7436	05017
PCDHB4	Q9Y5E5	606330	56131	x
FDX2	Q6P4F2	614585	112812	x
OXCT1	P55809	601424	5019	00072;00650;00280;01100
BLVRA	P53004	109750	644	00860;01100
GPR139	Q6DWJ6	x	124274	x
TGM2	P21980	190196	7052	05016
FCRL3	Q96P31	606510	115352	x
COX10	Q12887	602125	1352	00860;00190;04714;01100
YARS	P54577	603623	8565	00970
RAD51C	O43502	602774	5889	03440;03460
KLHL6	Q8WZ60	614214	89857	x
WDR1	O75083	604734	9948	x
FCGRT	P55899	601437	2217	x
EVI5	O60447	602942	7813	x
PTPN1	P18031	176885	5770	04520;04931;04910
HERC2	O95714	605837	8924	04120
APOL3	O95236	607253	80833	x
TMPRSS4	Q9NRS4	606565	56649	05164
UROD	P06132	613521	7389	00860;01100
MCM6	Q14566	601806	4175	03030;04110
JAG1	P78504	601920	182	04330;04658;01522;04668;04371;05224;05165;05200
SLBP	Q14493	602422	7884	x
ST5	P78524	140750	6764	x
TACR1	P25103	162323	6869	04020;04080
RBFOX1	Q9NWB1	605104	54715	x
CAPN10	Q9HC96	605286	11132	x
SLC25A23	Q9BV35	608746	79085	x
SLC9A6	Q92581	300231	10479	04260
CYP2E1	P05181	124040	1571	00591;00140;00590;00982;00980;00983;05204;04932;01100
ADD1	P35611	102680	118	x
COL9A1	P20849	120210	1297	04512;04974;04510;05165;04151
MAVS	Q7Z434	609676	57506	04623;04622;05162;05160;05161;05164;04621;05169;05168
PRKAG3	Q9UGI9	604976	53632	04710;04213;04920;04211;05410;04922;04931;04152;04068;04371;04910;04932;04921;04530;04714
AKR1C4	P17516	600451	1109	00120;00140;01100
USP15	Q9Y4E8	604731	9958	04137
NIPSNAP1	Q9BPW8	603249	8508	x
ZDHHC9	Q9Y397	300646	51114	x
NPAT	Q14207	601448	4863	x
PDE4B	Q07343	600127	5142	05032;04928;00230;04024;01100
ADORA1	P30542	102775	134	04923;04924;05032;04071;04022;04024;04080
BAG6	P46379	142590	7917	x
GATM	P50440	602360	2628	00260;00330;01100
SNX10	Q9Y5X0	614780	29887	x
PLAGL1	Q9UM63	603044	5325	x
HDX	Q7Z353	300994	139324	x
RECQL4	O94761	603780	9401	x
BBS1	Q8NFJ9	209901	582	x
NT5DC1	Q5TFE4	x	221294	x
UNC5C	O95185	603610	8633	04360
PTH	P01270	168450	5741	04961;05323;04928;04080
PSPC1	Q8WXF1	612408	55269	x
FDFT1	P37268	184420	2222	00100;01100
SYTL3	Q4VX76	x	94120	x
DOK7	Q18PE1	610285	285489	x
MAPK10	P53779	602897	5602	04215;04930;04137;04664;04920;04622;04917;05120;05133;05212;04012;05210;04658;04912;04657;01522;05017;05231;04914;04750;04933;05142;04620;04625;04660;04659;04931;04668;05145;04071;04722;04935;05135;04380;04926;04068;04728;04210;04140;04910;05162;05418;04723;04932;04310;04217;05161;04141;04530;05152;04621;05167;04510;05169;05130;05170;05132;04024;05166;04014;05131;04010;05200
ELAC2	Q9BQ52	605367	60528	03013
IL36RN	Q9UBH0	605507	26525	04060
SLC39A13	Q96H72	608735	91252	x
RAMP3	O60896	605155	10268	04270
FN1	P02751	135600	2335	05100;04512;05222;04933;05146;05135;04510;05205;04810;05165;04151;05200
PIBF1	Q8WXW3	607532	10464	x
SLC12A3	P55017	600968	6559	x
BCL10	O95999	603517	8915	04662;04064;04625;04660;05152;05131
LIPA	P38571	613497	3988	00100;04979;04142
PEPD	P12955	613230	5184	x
BICC1	Q9H694	614295	80114	x
PHKG2	P15735	172471	5261	04922;04910;04020
PPP1R1A	Q13522	613246	5502	04720;04261
AP4M1	O00189	602296	9179	04142
ANKRD26	Q9UPS8	610855	22852	x
ADRB2	P07550	109690	154	04923;04924;04970;04261;04022;04020;04024;04080
CSMD3	Q7Z407	608399	114788	x
SLC26A2	P50443	606718	1836	x
CHIT1	Q13231	600031	1118	00520;01100
SEC63	Q9UGP8	608648	11231	03060;04141
ORC6	Q9Y5N6	607213	23594	04110
CASK	O14936	300172	8573	x
C1GALT1	Q9NS00	610555	56913	00512;00514;01100
MAGI1	Q96QZ7	602625	9223	04530;04015;05165;04151
SNCB	Q16143	602569	6620	x
NOTCH1	P46531	190198	4851	05020;04330;04658;01522;04919;05224;05206;05165;05200
PARP2	Q9UGN5	607725	10038	03410;04210;04217
HSD11B2	P80365	614232	3291	04960;00140;01100
JAK1	P23458	147795	3716	05212;05140;01521;05235;04658;04659;05145;04380;05162;04550;05160;04217;04630;05161;05164;05152;04621;05167;05169;05203;05166;05163;05165;04151;05168;05200
ARHGEF28	Q8N1W1	612790	64283	05135
PRRC2A	P48634	142580	7916	x
ADH1B	P00325	103720	125	00350;00071;00830;00010;00982;00980;05204;01100
SZT2	Q5T011	615463	23334	x
TMEM67	Q5HYA8	609884	91147	x
ABCD3	P28288	170995	5825	02010;04146
AGRN	O00468	103320	375790	04512
GRK4	P32298	137026	2868	05032;04062;04144
ACTB	P60709	102630	60	05110;05416;04520;05100;04971;05412;05410;05414;04670;04919;05135;04611;04210;05418;04145;04921;04390;05225;04530;05164;04510;05130;05205;04015;04810;05132;04714;05131
ALS2	Q96Q42	606352	57679	05014
PPIG	Q13427	606093	9360	x
DACT1	Q9NYF0	607861	51339	x
FCAR	P24071	147045	2204	05150;04145
HIBCH	Q6NVY1	610690	26275	00410;00640;00280;01200;01100
HSD11B1	P28845	600713	3290	00140;00980;05204;01100
SP7	Q8TDD2	606633	121340	x
HTR5A	P47898	601305	3361	04726;04020;04080
FCER2	P06734	151445	2208	04640;05169
ADAMTS16	Q8TE57	607510	170690	x
SCN8A	Q9UQD0	600702	6334	x
LBP	P18428	151990	3929	04064;04620;05152
PDLIM3	Q53GG5	605889	27295	x
MFGE8	Q08431	602281	4240	x
PECAM1	P16284	173445	5175	05144;04670;05418;04514
ASH1L	Q9NR48	607999	55870	00310;01100
CACNA2D1	P54289	114204	781	05412;04260;05410;05414;04261;04921;04010
AXDND1	Q5T1B0	x	126859	x
TRIM21	P19474	109092	6737	05322
